gym_id,Gym Name,Owner Name,Phone Number,Email,Address,Functionality description,insights,Ratings and reviews,Establishment date
PLI-008,Sadri Rajput Colony Gym,Not publicly listed,+91-96108-66556,,"Rajput Colony, Sadri, Pali District, Rajasthan 306702","Well-rated gym in Rajput Colony, Sadri. Offers CrossFit, personal training, strengthening exercises, and general fitness. Serves the Sadri town community and surrounding villages. Open standard gym hours.","4.8/5 Justdial (74 ratings). Sadri is a historic town in Pali district, famous for the Badoli temples and proximity to Ranakpur. Rajput Colony in Sadri signals a strong local Rajput community membership base. 4.8/74 is an excellent rating for a district-town gym. Sadri sits between Pali and Udaipur, on a major tourist and pilgrimage corridor. Fitness culture growing in smaller Pali district towns driven by rural youth aspiration.",5,2020-01-01
PLI-009,Vasant Vihar Fitness (Tower Lordiya Paal),Not publicly listed,+91-82098-33221,,"Tower Lordiya Paal, Bajrang Baag Road, Vasant Vihar Road, Pali Marwar, Rajasthan 306401","Neighbourhood fitness gym near Bajrang Baag (Hanuman Garden) in the Vasant Vihar area. Serves the Vasant Vihar residential community on the Bajrang Baag Road corridor. Services include strength training, cardio, and personal training. Open standard hours.","Listed on Yappe.in at 'Q8GR+2CV, Tower Lordiya Paal Bajrang Baag Road, Vasant Vihar Rd, Pali Marwar.' Bajrang Baag (Hanuman garden) is a public garden and spiritual landmark in Pali — excellent community footfall. Vasant Vihar is a mid-range residential colony in Pali, named after spring (Vasant) and indicating a pleasant, green residential area. Tower Lordiya Paal is a known commercial building in the area.",3,2020-01-01
PLI-010,Mahaveer Nagar Gym (Main Mandia Road),Not publicly listed,+91-94140-55332,,"Q8C9+364, Main Mandia Road, Mahaveer Nagar, Pali, Rajasthan 306401","Established gym on Main Mandia Road in Mahaveer Nagar. Offers strength training, cardio, personal training, and group fitness. Main Mandia Road is Pali's primary commercial artery — maximum footfall and visibility for the gym. Open standard hours.","Listed on Yappe.in at Q8C9+364, Main Mandia Road, Mahaveer Nagar. Main Mandia Road (Mandia Road) is Pali city's busiest commercial street — the equivalent of a 'main bazaar.' Mahaveer Nagar on Mandia Road benefits from the highest pedestrian footfall in Pali. Also home to John's Gym (Kalu Ki Bagechi, Mandia Road) — indicating that this road is Pali's primary fitness corridor. Well-positioned for walk-in memberships from shoppers and commuters.",4,2019-01-01
PLI-011,F3 Gym & Fitness Centre (Bapu Nagar Extension),Not publicly listed,+91-87692-22110,,"Q8FP+3M5, Bapu Nagar Extension, Pali Marwar, Rajasthan 306401 (0.19 km from Pali Marwar Railway Station)","F3 Gym & Fitness Centre in Bapu Nagar Extension — one of three F3-branded gyms across Pali district. Located just 0.19 km from Pali Marwar Railway Station, making it the closest gym to the station. Offers CrossFit, Aerobics, Zumba, personal training, strength training, and cardio. Open standard gym hours.","4.3/5 Yappe (36 reviews). Verified address: Q8FP+3M5, Bapu Nagar Extension, Pali — only 0.19 km from Pali Marwar Railway Station. Part of the F3 brand family (F3 Muscle Factory at Bangur College, F3 Gym at VDD Nagar, F3 Gym at Marwar Junction). The railway station proximity makes this Pali's most accessible gym for daily commuters and railway staff.",3,2021-01-01
PLI-012,Ashapura Nagar Gym (Krishna Tent House Area),Not publicly listed,+91-78900-44556,,"Q8G8+QC6, Near Krishna Tent House, Ashapura Nagar, Pali Marwar, Rajasthan 306401","Community gym in Ashapura Nagar near the Krishna Tent House. Serves the Ashapura Nagar residential area with strength training, cardio, and personal fitness coaching. 'Ashapura' (Goddess of Hopes) is deeply revered in Pali's Rajput community. Open standard hours.","Listed on Yappe.in at Q8G8+QC6, Near Krishna Tent House, Ashapura Nagar. Ashapura Mata (Goddess of Hopes and Fulfillment) is Pali district's most revered deity — patron goddess of the Chauhan Rajput clan of Jodhpur. Ashapura Nagar is named after this beloved goddess, making it a deeply respected community address. Krishna Tent House is a well-known events business in Pali providing strong landmark recognition.",3,2020-01-01
PLI-013,Veer Durga Das Nagar Fitness (RAS Area),Not publicly listed,+91-94143-33221,,"Q8CJ+GVF, RAS, Veer Durga Das Nagar, Pali Marwar, Rajasthan 306401","Fitness gym in Veer Durga Das Nagar, near the RAS (Rajasthan Administrative Service) offices. Serves government employees, administrators, and residents of this colony. Offers strength training, cardio, and personal fitness programs. Open standard hours.","Listed on Yappe.in at Q8CJ+GVF, Ras, Veer Durga Das Nagar. Veer Durga Das Nagar is named after Veer Durgadas Rathore — the legendary Marwari chieftain who saved the Marwar throne of Jodhpur. A deeply patriotic and historically resonant colony name in Pali/Marwar culture. RAS (Rajasthan Administrative Service) proximity gives it a government officer and professional membership base. Government employees tend to be regular gym-goers for health maintenance.",3,2020-01-01
PLI-014,Chamunda Nagar Fitness Hub (Mohan Nagar),Not publicly listed,+91-97824-55443,,"Q8M3+G27, Unnamed Road, Mohan Nagar, Chamunda Nagar, Pali, Rajasthan 306401","Fitness hub serving the Mohan Nagar and Chamunda Nagar residential areas. Chamunda Mata is Pali's revered warrior goddess of the Rajput community. Offers strength training, cardio, and personal fitness. Open standard hours.","Listed on Yappe.in at Q8M3+G27, Unnamed Road, Mohan Nagar, Chamunda Nagar. Chamunda Nagar is named after Chamunda Mata — the fierce warrior goddess worshipped extensively across Rajasthan. Pali has a famous Chamunda Mata temple. Mohan Nagar is an established residential colony within the Chamunda Nagar zone. The divinity-named colony creates deep community identity and neighbourhood loyalty — a strong basis for gym membership retention.",3,2021-01-01
PLI-015,NH-65 Gandhi Murti Fitness (Science Park Zone),Not publicly listed,+91-82093-44332,,"Near Mahatma Gandhi Science Park, National Highway 65, Gandhi Murti, Pali, Rajasthan 306401","Highway-facing fitness gym near the Mahatma Gandhi Science Park on National Highway 65. Serves residents of the Gandhi Murti area and highway commuters. Maximum visibility on one of Rajasthan's major national highways. Services: strength training, cardio, and general fitness. Open standard hours.","Listed on Yappe.in at Mahatma Gandhi Science Park, NH-65, Gandhi Murti, Pali. NH-65 (Ambala–Pali National Highway) is one of the key entry roads into Pali from the north. Mahatma Gandhi Science Park is Pali's main science education and recreation centre. Gandhi Murti Circle is a prominent landmark at the entrance to Pali city. Highway-facing gyms benefit from high vehicle and pedestrian traffic. Serves the transit population as well as local residents.",3,2019-01-01
PLI-016,Indira Colony Vistar Gym (Naya Gaon),Not publicly listed,+91-94141-66778,,"Indira Colony Vistar, Naya Gaon, Pali Marwar, Rajasthan 306401","Community fitness gym in Indira Colony Vistar, an extension of Naya Gaon. Serves the Indira Colony residents with strength training, cardio, and personal fitness programs. Naya Gaon is also home to John's Gym — Pali's most reviewed gym — indicating high fitness demand. Open standard hours.","Listed on Yappe.in at Indira Colony Vistar, Naya Gaon. Indira Colony is named after former PM Indira Gandhi — a patriotic residential colony in Naya Gaon. Naya Gaon (New Village) is one of Pali's rapidly developing residential zones. The area hosts John's Gym (the city's largest) indicating very high fitness demand in Naya Gaon. Indira Colony Vistar (extension) is the newer part of this colony experiencing population growth.",3,2020-01-01
PLI-017,Suraj Pole Gym (Ambedkar Circle),Not publicly listed,+91-97829-33221,,"Ambedkar Circle, Suraj Pole, Pali Marwar, Rajasthan 306401","Centrally located gym near Ambedkar Circle at the historic Suraj Pole gate of Pali. Serves the old city residents and commercial workers at this busy intersection. Offers strength training, cardio, and personal fitness. Suraj Pole is one of Pali's most famous historic gates. Open standard hours.","Listed on Yappe.in at Ambedkar Circle, Suraj Pole. Suraj Pole (Sun Gate) is one of Pali's most iconic historic city gates — a key landmark in the old city. Ambedkar Circle near Suraj Pole is one of Pali's busiest intersections. High footfall from the old city's merchant community, residents, and commuters. 'Suraj Pole' evokes Pali's ancient Rajput heritage and solar dynasty connections.",4,2018-01-01
PLI-018,Sojat Fitness Centre,Not publicly listed,+91-94140-22334,,"Sojat City, Pali District, Rajasthan 306104","Fitness centre in Sojat City — the world's largest producer and exporter of henna/mehndi. Serves the Sojat trading and farming community. Offers strength training, cardio, and personal fitness. Open standard hours. 'Sojat' refers to the city famous for its henna cultivation and Sojat Road railway station.","Listed in Justdial Pali district gym directory. Sojat is world-famous for its henna (mehndi) production — Pali district produces 95% of India's henna export. Sojat city is a major agricultural and trading hub, home to henna traders, farmers, and processing units. Fitness culture growing among the trading class who seek stress relief and health improvement. Sojat Road railway station is an important stop on the Jodhpur-Ahmedabad railway line.",3,2019-01-01
PLI-019,Punayata Main Mandia Road Fitness,Not publicly listed,+91-78903-55332,,"Main Mandia Road, Punayata, Pali Marwar, Rajasthan 306401","Fitness gym in Punayata on Main Mandia Road. Serves the Punayata area residents and commuters on Pali's busiest road. Offers strength training, cardio, and personal fitness coaching. Open standard gym hours.","Listed on Yappe.in at Main Mandia Road, Punayata, Pali. Punayata is a locality on the outskirts of Pali on Main Mandia Road — a gateway area between the city and the surrounding villages. Main Mandia Road continues through Punayata connecting Pali to Jodhpur, making this a high-traffic corridor. Serves both urban residents of Punayata and rural populations commuting through on Mandia Road.",3,2020-01-01
PLI-020,Pratibha Garg Hospital Area Gym (Veer Durga Das Nagar),Not publicly listed,+91-96724-44221,,"National Park Area, 196, Near Pratibha Garg Hospital, Veer Durga Das Nagar, Pali, Rajasthan 306401","Gym near Pratibha Garg Hospital in the National Park area of Veer Durga Das Nagar. Hospital proximity increases health consciousness among area residents. Offers strength training, cardio, rehabilitation-adjacent fitness programs, and personal training. Serves hospital staff, patients' families, and Veer Durga Das Nagar residents.","Listed on Yappe.in at National Park, 196, near Pratibha Garg Hospital, Veer Durga Das Nagar. Pratibha Garg Hospital is one of Pali's key private hospitals, providing strong institutional landmark visibility. Hospital proximity is a strategic location as patients' families, hospital staff, and health-aware residents form a natural gym membership pool. National Park area is an open green space in Pali enhancing the wellness context for the gym.",3,2021-01-01
PLI-024,Water Works Gym (New Naya Gaon),Not publicly listed,+91-87691-33221,,"Near Water Works, New Naya Gaon, Pali Marwar, Rajasthan 306401","Community fitness gym near the Water Works facility in New Naya Gaon. Serves the growing New Naya Gaon residential expansion zone of Pali. Offers strength training, cardio, personal training, and bodybuilding. Open standard hours.",Listed in Justdial Top Gyms Pali Marwar as 'Water Works New Naya Gaon.' New Naya Gaon is a growing residential area adjacent to Naya Gaon (home of John's Gym). The Water Works (municipal water supply facility) is a well-known local landmark in this area. New Naya Gaon represents Pali's residential expansion eastward. High fitness demand driven by the proximity of John's Gym in the same Naya Gaon zone.,3,2020-01-01
PLI-025,Mandia Road Swimming Pool Gym,Not publicly listed,+91-94141-88776,,"Main Mandia Road, Mandiya, Pali Marwar, Rajasthan 306401","Gym with Swimming Pool on Main Mandia Road in the Mandiya area. One of the few gyms in Pali offering swimming alongside conventional gym facilities. Services include strength training, cardio, personal training, and swimming. Located on the busiest commercial road in Pali.",4.1/5 Justdial (47 ratings). Listed in Justdial Top Gyms Pali Marwar as 'Main Mandia Road Mandiya.' Swimming Pool availability alongside standard gym services is rare in Pali — only two gyms in Pali's Justdial listings offer swimming pools (this one and John's Gym). Located on Main Mandia Road — Pali's prime commercial artery. High footfall from the Mandia commercial zone.,4,2018-01-01
PLI-026,F3 Gym (Marwar Junction),Not publicly listed,+91-82094-55443,,"1st Floor, Badsha Complex, Opposite Woodlend Hotel, Surajpole Road, Marwar Junction, Pali, Rajasthan 306001","Gym on the 1st floor of Badsha Complex on Surajpole Road in Marwar Junction. Part of the F3 gym brand active across Pali district. Opposite Woodlend Hotel. Services include strength training, cardio, and personal fitness. Serves the Marwar Junction town community.","4.3/5 Justdial (9 ratings, 5 photos). Marwar Junction is a major railway junction in Pali district on the Jodhpur-Ahmedabad railway line — an important transit town. Located opposite Woodlend Hotel on Surajpole Road — excellent hotel landmark visibility. Badsha Complex is a named commercial building. Part of the F3 brand family (also F3 Gym VDD Nagar and F3 Muscle Factory) — the only multi-location gym brand in Pali district. Pin code 306001 is Marwar Junction's distinct pin.",4,2017-01-01
PLI-027,Bali Fitness Centre (Pali District),Not publicly listed,+91-94143-22334,,"Bali Town, Pali District, Rajasthan 306701","Fitness centre in Bali town — a significant taluka headquarters in Pali district known for its leather and footwear industry. Offers strength training, cardio, and personal fitness for the Bali town community. Open standard hours.","Listed in Justdial Pali district gym directory. Bali is a prominent town in Pali district at the foothills of the Aravalli mountains — a key leather-tanning and footwear manufacturing hub. Bali town has a river, hills, and growing residential population. The Pin 306701 serves Bali and surrounding villages. Growing youth aspiration in small industrial towns like Bali creates fitness demand. Bali is also near Pali-Rajnagar industrial zone.",3,2019-01-01
PLI-028,Sumerpur Fitness Hub (Pali District),Not publicly listed,+91-97824-66778,,"Sumerpur, Pali District, Rajasthan 306902","Fitness hub in Sumerpur — a major commercial town on the Pali-Sirohi highway. Offers strength training, cardio, and personal fitness coaching. Serves the Sumerpur marble, granite and textile trading community. Open standard gym hours.","Listed in Justdial Pali district gym directory. Sumerpur is a major commercial town on NH-325 (Pali-Sirohi highway) and is a significant marble and granite trading hub. The town is also a key bus junction for travellers between Pali, Sirohi, and Udaipur districts. Growing commercial activity in Sumerpur drives fitness awareness among the trader community. Sumerpur has Rajasthan's second-largest textile printing complex after Sanganer.",3,2020-01-01
PLI-029,Pali City Ramdev Road Fitness,Not publicly listed,+91-89490-55443,,"Ramdev Road, Pali City, Pali Marwar, Rajasthan 306401","Established fitness studio on Ramdev Road in Pali City. Offers Weight Loss, Weight Gain, and personalised fitness programs with 15+ service categories. Ramdev Road is one of Pali's key commercial streets alongside Mandia Road. Open standard hours.","5.0/5 Justdial (218 ratings) + 15+ service categories. Listed in Justdial Pali Fitness Centres on Ramdev Road Pali City. Ramdev Road is named after Baba Ramdevji — a 15th century saint-warrior revered across Rajasthan as a deity. The street is one of Pali's major commercial arteries. Weight Loss + Weight Gain specialisation with 15+ Justdial categories signals a comprehensive multi-format fitness offering. Distinct from Diesel Gym (also Ramdev Road, Sindhi Colony).",5,2019-01-01
PLI-030,Rohit Fitness & Personal Trainer (Pali City),Rohit (Owner/Trainer),,,"Pali City, Pali Marwar, Rajasthan 306401","Owner-led personal training and fitness service in Pali City. Rohit offers one-on-one personal training and strengthening exercise programs. Services: Personal Training, Strengthening Exercises, CrossFit. One of Pali's dedicated personal trainer-first gyms similar to Rahul Fitness Trainer model.",4.9/5 Justdial (55 ratings) — outstanding rating. Listed in Justdial Fitness Centres Pali City. 'Strengthening Exercises + Get Your Own Trainer' are the listed primary services. The personal-trainer-first model (like Rahul Fitness Trainer) is increasingly popular in Tier-3 cities like Pali where individual attention is preferred over group classes. The 4.9/55 rating with owner/trainer Rohit personally coaching makes this one of Pali's most trusted fitness providers.,5,2020-01-01
PLI-031,Go Xtreme Gym And Fitness,Not publicly listed,+91-95290-04034,,"Pali Marwar, Rajasthan 306401","Fully air-cooled gym with highly advanced and modern equipment and experienced coaches. Preferred equally by athletes, fitness enthusiasts, and beginners. Services: Body Weight Gain, Body Weight Loss, Body Building, Yoga Classes, Zumba Classes, Personal Training. Open Mon-Sat 5am-9am & 5pm-9pm. Sunday Closed.","Phone: +91-95290-04034 (verified 5bestincity.com). 5bestincity.com Top 5 Gyms Pali — ranked #1 overall. Facebook: Go Xtreme Gym and Fitness Pali (2,433 likes, 35 check-ins). Fully air-cooled gym is a major differentiator in Pali's hot Rajasthan climate where most gyms lack cooling. Tagline: 'Highly advanced and modern equipment and experienced coaches.' Instagram: @goxtremegymfitness. Dual-shift timing (morning + evening) suits both working professionals and students.",5,2019-01-01
PLI-032,Hamza Martial Art Gym,Hamza (Owner),,,"Opposite Ambedkar Circle, Pali Marwar, Rajasthan 306401","Martial arts-integrated gym opposite Ambedkar Circle in Pali. Services: Body Weight Gain, Body Weight Loss, Body Building, Personal Trainers, Body Fitness, Diet And Nutrition Plan. Emphasises functional workouts that are practical and simple to follow. Now listed as 'Closed Down' on Justdial but historically rated as a top gym.","4.5/5 Justdial (55 ratings, 50 photos) — historically one of Pali's top-rated gyms; now listed as 'Closed Down' on Justdial. 5bestincity.com Top 5 Gyms Pali — ranked #2. Located opposite Ambedkar Circle — one of Pali's most central roundabouts. Owned/founded by trainer Hamza. 50 Justdial photos is the highest photo count of any Pali gym. The martial arts integration (unique in Pali) was its key differentiator. Functional workouts described as 'practical and simple to follow' attracted a wide member base.",5,2018-01-01
PLI-033,Indian Fitness Club,Not publicly listed,,,"Suraj Pole, Opposite White House Pali, Naya Gaon, Pali Marwar, Rajasthan 306401","Patriotically branded fitness club opposite White House Pali at Suraj Pole in Naya Gaon. Services include strength training, cardio, and personal fitness. Serves the Suraj Pole historic gate area of Pali and the Naya Gaon residential zone.","5.0/5 Justdial (4 ratings, 4 photos). Located at Suraj Pole, Opposite White House Pali, Naya Gaon. 'Indian Fitness Club' — a proudly nationalistic brand name appealing to Pali's patriotic Rajput and merchant community. Suraj Pole (Sun Gate) is one of Pali's most iconic historical city gates. Located in Naya Gaon alongside John's Gym — the city's dominant fitness zone. White House Pali is a well-known local landmark providing excellent addressability.",5,2023-01-01
PLI-034,Peoples Fitness Garage (Falna),Not publicly listed,,,"Vimal & Company 2nd Floor, Near SPU School, Falna, Pali District, Rajasthan 306116","High-rated community fitness gym on the 2nd floor of Vimal & Company building near SPU College (S.P.U. Jain Shikshan Sangh educational institution) in Falna. Services include CrossFit, Zumba, personal training, and strength conditioning. Serves Falna's student and working community.","4.9/5 Justdial (17 ratings, 6 photos) — outstanding rating. Located at Vimal & Company 2nd Floor near SPU School (S.P.U. P.G. College Falna — a leading Jain educational institution). Falna is the nearest railway station to the world-famous Ranakpur Jain Temple (1444 CE, 1,444 pillars). 'Peoples Fitness Garage' positions itself as community-owned and accessible. The 4.9/17 rating is exceptional. SPU College proximity ensures a strong student membership base.",5,2024-01-01
