gym_id,Gym Name,Owner Name,Phone Number,Email,Address,Functionality description,insights,Ratings and reviews,Establishment date 
JPR008,Anytime Fitness Vaishali Nagar,,,,"ADDRESS: Plot No. 328 & 329, Main Queens Road, Nemi Sagar Colony, Vaishali Nagar, Jaipur, Rajasthan 302201
ESTABLISHED: 2018 approx. (based on review history)
MEMBERSHIP FEES: Rs. 18,000/year
RATING: 4.6/5 Justdial (622 ratings, 25 photos)
HOURS: 5:00 AM – 11:00 PM, 7 Days | 24/7 access key membership
SERVICES: Full gym, Personal Training, Group Classes, 24/7 Key Access, Nutrition Consultation, Coaching App, Global Access to 5,500+ gyms
FACILITIES: 24-hour security, showers, private restrooms, HDTVs, parking, AC. Co-managers: Shubham Singh Chauhan and Sumit Sarda (confirmed by ThreeBestRated). 6 professional trainers on staff.
NATIONAL INSIGHT: Vaishali Nagar is Jaipur's most densely fitness-conscious neighborhood with 10+ premium gyms. Anytime Fitness Vaishali Nagar competes directly with Gold's Gym, KleanFit, and Dronacharya. The 24/7 access model commands premium loyalty vs. fixed-hour competitors.
REVIEWS: Members highlight personalized coaching, global access benefit, and no-pressure fitness consultation. ThreeBestRated: One of top 3 gyms in Jaipur via rigorous 50-point inspection.",,,,
JPR009,Quantum Fitness,,,,"ADDRESS: 2nd & 3rd Floor, E-48, SL Marg, Lal Bahadur Nagar, Chandrakala Colony (Mata Colony), Jaipur, Rajasthan 302018
ESTABLISHED: Active (multiple branches; original Durgapura location now closed; Malviya Nagar and Lal Bahadur Nagar branches active)
FOUNDERS: Amit, Ankur Vijay, and Shubham Jain – three fitness enthusiasts (per official website quantumfitness.in)
MEMBERSHIP FEES: Contact gym for current rates
RATING: 4.7/5 Justdial (415 ratings, 26 photos – Durgapura) | Active multi-branch
HOURS: Standard gym hours; 5,500 sq.ft. facility
SERVICES: Gym, Strength Training, Functional Training, Cardio, Personal Training, Weight Loss/Gain, Group Classes, Diet Plans, CrossFit
FACILITIES: 5,500 sq.ft. dedicated floor space, cutting-edge equipment, warm friendly atmosphere
FOUNDER BACKGROUND: Ankur Vijay – commerce graduate, former bodybuilding champion, Mr. Jaipur and Mr. Rajasthan title holder, 10 years fitness experience. Shubham Jain – IT engineer, dancer, theatre artist, transformed from overweight. Amit – BA, LLB, fitness enthusiast turned full-time professional.
SOCIAL: Facebook: QuantumFitnessIndia (981 likes, 502 check-ins) | Website: quantumfitness.in
NATIONAL INSIGHT: Quantum represents the indie premium gym sector in Jaipur. Founder story (underdog bodybuilder narrative) mirrors the success story of many Tier-1 gym brands. 5,500 sq.ft. floor – significantly larger than typical 1,000–2,000 sq.ft. neighborhood gyms.
REVIEWS: Members describe advanced infrastructure, well-thought space design, highly supportive trainers. Jatin Sopra: Lost 2kgs in first month. Strong member retention due to personal trainer attention.","5,500 sq.ft. premium gym on 2nd & 3rd floor, SL Marg, Malviya Nagar. Offers Gym, Strength Training, Functional Training, Cardio, Personal Training, Weight Loss/Gain, Group Classes, Diet Plans, and CrossFit. Co-founded by bodybuilding champion Ankur Vijay (Mr. Jaipur, Mr. Rajasthan), IT engineer Shubham Jain, and advocate Amit.","4.7/5 Justdial (415 ratings, 26 photos). Founders: Ankur Vijay (bodybuilding champion, 10 yrs experience), Shubham Jain (IT/dancer), Amit (lawyer). 5,500 sq.ft. — significantly larger than average Jaipur gym. Facebook: QuantumFitnessIndia (981 likes, 502 check-ins). Website: quantumfitness.in. Member Jatin Sopra lost 2 kg in first month. Multiple branches across Jaipur.",5,1/1/2015
JPR010,Antimatter Fitness Studio,,,,"ADDRESS: Main 200 Feet Road, Near Mahima Elanza, Dholai Circle (Patrakar Circle), Patrakar Colony, Mansarovar, Jaipur, Rajasthan 302020
ESTABLISHED: 2022 (confirmed per Justdial Year of Establishment field)
MEMBERSHIP FEES: Rs. 18,000/year
RATING: 4.5/5 Justdial (464 ratings, 38 photos) | 4.5/5 (23 ratings gym listing)
HOURS: 5:00 AM – 11:00 PM, 7 Days Open
SERVICES: Gym, Zumba, CrossFit, Pilates, Cardio, HIIT, Strength Training, Swimming, Billiards, Table Tennis, Tennis, Diet Plans, Personal Training, Group Classes
FACILITIES: MULTI-SPORT FACILITY – swimming pool, billiards table, table tennis, tennis court in addition to full gym. AC, modern machines, expanding Jaipur branches.
SOCIAL: Website: antimatterfit.com | Instagram active | Facebook active | Multiple Jaipur branches planned
NATIONAL INSIGHT: Antimatter is one of Rajasthan's fastest-growing gym chains (Jaipur + Ajmer locations). Multi-sport model is disruptive – rare for an independent gym to offer billiards, swimming, and tennis alongside fitness. Positioned as an all-in-one lifestyle hub targeting young professionals.
REVIEWS: Justdial: Good trainers and machines, supportive staff, friendly environment, hygienic atmosphere. Mixed reviews on membership management and personal training upselling. bestjaipur.com: Antimatter is one of the biggest gyms in Jaipur alongside UFC Gym and Quantum Gym.","Multi-sport facility on Main 200 Feet Road, Patrakar Colony, Mansarovar. Offers Gym, Zumba, CrossFit, Pilates, Cardio, HIIT, Strength Training, Swimming Pool, Billiards, Table Tennis, Tennis, Diet Plans, Personal Training, and Group Classes. Open 5 AM–11 PM, 7 days. Website: antimatterfit.com","4.5/5 Justdial (464 ratings, 38 photos). Established 2022. One of Rajasthan's fastest-growing gym chains with Jaipur + Ajmer branches. Unique multi-sport model: billiards, swimming, tennis, and table tennis alongside full gym — extremely rare in Jaipur. Rs. 18,000/year. bestjaipur.com: among the biggest gyms in Jaipur alongside UFC Gym and Quantum Gym.",5,1/1/2022
JPR014,Xtreme Sports & Fitness Club,Kajol Palsaniya,+91 72218 42784,,"ADDRESS: 14, Main Entrance, Opposite Rangoli Gardens, Shree Ram Nagar-A, Vaishali Nagar, Jaipur, Rajasthan 302034
ESTABLISHED: Active (Facebook: 2,464 likes, 1,293 check-ins)
MEMBERSHIP FEES: Mon–Sat 5 AM–10 PM | Sun 8 AM–2 PM
RATING: 4.9/5 (218 Google reviews per 365doctor) | 4.9/5 consistently across platforms
HOURS: Mon–Sat 5:00 AM – 10:00 PM | Sun 8:00 AM – 2:00 PM
SERVICES: Gym, Badminton (world-class wooden court), Taekwondo, Self-Defense, Zumba, Dance, Aerobics, Personal Training, Steam Bath, Yoga
FACILITIES: World-class wooden badminton court, spacious gym floor, steam bath, parking. Multi-sport under one roof.
SOCIAL: Facebook: xtremesportsandfitnessclub (2,464 likes, 1,293 check-ins)
OWNER BACKGROUND: Kajol Palsaniya – confirmed as founder by member reviews (how they treat members is too impressive, founder Kajol Palsaniya). Highly energetic and motivating leadership style.
NATIONAL INSIGHT: Multi-sport facility model is becoming the next evolution of Indian gyms post-2020. Members appreciate Taekwondo + Badminton + Gym under one roof. Represents the family fitness segment growing in Indian Tier-1 cities. Young champion development noted by members.
REVIEWS: Wanderlog: One of the most spacious gyms I came across. All required machines, medicine balls, kettlebells, everything. Been going everyday for 3 weeks with nothing bad to say. Helpmecovid: World-class wooden badminton court, variety of equipment and impeccable hygiene standards. Organizes tournaments, nurtures young champions.","Multi-sport fitness complex in Vaishali Nagar. Services: Gym, Badminton (world-class wooden court), Taekwondo, Self-Defense, Zumba, Dance, Aerobics, Personal Training, Steam Bath, and Yoga. Open Mon–Sat 5 AM–10 PM, Sun 8 AM–2 PM. Only gym in the Vaishali Nagar area combining a professional badminton court with a full fitness facility.","4.9/5 Google (218 reviews via 365doctor). Founder Kajol Palsaniya praised by members for inspirational leadership. Organises badminton tournaments and nurtures young champions. World-class wooden badminton court — rare outside dedicated sports clubs. Facebook: xtremesportsandfitnessclub (2,464 likes, 1,293 check-ins). Multi-sport model represents the future of Indian fitness centres.",5,1/1/2015
JPR015,Real The Rock Gym,,+91 70737 34800,,"ADDRESS: 1st Floor, Bajri Mandi Road, West, Near Shayar School, Vaishali Nagar, Jaipur, Rajasthan 302018
ESTABLISHED: Active (5.0/5 with 262 reviews indicates established presence)
MEMBERSHIP FEES: Contact gym for rates
RATING: 5.0/5 (262 Google reviews) – Perfect rating, one of highest reviewed gyms in Vaishali Nagar
HOURS: Standard gym hours
SERVICES: Gym, Personal Training, Strength Training, Cardio, Weight Loss, Weight Gain, Bodybuilding
FACILITIES: Well-equipped gym floor, experienced trainers with high personal attention
NATIONAL INSIGHT: Trainer-centric gym model with strong personal branding. Perfect 5.0 rating with 262 reviews indicates high member loyalty and word-of-mouth driven growth — most effective marketing strategy for Tier-2 Indian city gyms.
REVIEWS: 365doctor: Trainer Rahul works on clients, keeps keen eye towards results. Always gives best suggestions. Highly recommend to everyone to join and see the results. Multiple reviews confirm individual transformation journeys under dedicated trainer guidance. Perfect 5.0 score across 262 reviews is exceptionally rare for any gym in Jaipur.","Independent trainer-led gym in Vaishali Nagar. Services: Gym, Personal Training, Strength Training, Cardio, Weight Loss, Weight Gain, and Bodybuilding. On Bajri Mandi Road near Shayar School. Focused on personalised, results-driven training with high trainer-to-member attention ratio.",Perfect 5.0/5 Google rating with 262 reviews — one of the rarest perfect scores in Jaipur. Trainer Rahul cited by multiple members for keen eye on results and personalised guidance. Perfect score across 262 reviews represents exceptional member loyalty. Trainer-centric model drives word-of-mouth growth. Represents the serious personal-training gym segment.,5,1/1/2018
JPR016,Aagman Fitness Gym,,+91 99284 11077,,"ADDRESS: Plot No C-30, Near Kabab & Curry, Sector 9, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021
ESTABLISHED: Active (4.8/5 with 357 reviews confirms established gym)
MEMBERSHIP FEES: Charges described as fair; packages described as attractive
RATING: 4.8/5 (357 Google reviews) | One of highest-rated gyms in Vaishali Nagar
HOURS: Mon–Sat 5:00 AM – 11:00 AM | Sun 7:00 AM – 11:00 AM
SERVICES: Strength Training, Cardio, CrossFit, Zumba, Group Workout Sessions, Personal Training
FACILITIES: All necessary gym equipment, limited and sensible crowd, 3 trainers with best knowledge. Located in Chitrakoot–Vaishali Nagar area.
NATIONAL INSIGHT: Best gym in Chitrakoot serving the dense Chitrakoot–Vaishali residential cluster. 4.8/5 with 357 reviews makes this one of the statistically most trusted gyms in the Jaipur dataset. Affordable pricing model with high ratings = optimal GymOS target profile.
REVIEWS: 365doctor: Best gym in Chitrakoot with all the necessary gym equipment. Crowd is also very limited and sensible with fair charges. 3 trainers with best knowledge. Personal training is available and packages are also attractive in the offers.","Independent fitness gym in Chitrakoot Sector 9, Vaishali Nagar. Services: Strength Training, Cardio, CrossFit, Zumba, Group Workout Sessions, and Personal Training. Open Mon–Sat 5 AM–11 AM, Sun 7–11 AM. Maintains a limited, focused crowd for quality training. 3 certified trainers on staff.","4.8/5 Google (357 reviews) — one of the statistically most trusted gyms in Jaipur. Best gym in Chitrakoot area per 365doctor. Known for limited and disciplined crowd — a deliberate quality-control decision. Fair pricing with attractive offer packages. Personal training available. Competes in the dense Chitrakoot–Vaishali Nagar cluster against SJ Fitness, FitLife, and Corenergy.",5,1/1/2017
JPR017,Dronacharya The Gym Jaipur,,,,"ADDRESS: 65, Vaishali Marg, Nemi Nagar Extension, Block A, Vaishali Nagar, Jaipur, Rajasthan 302021 (Near Gurudwara)
ESTABLISHED: Active (Justdial listed | part of pan-India Dronacharya The Gym franchise)
MEMBERSHIP FEES: Contact gym for rates
RATING: Listed on Justdial Vaishali Nagar | Part of national franchise with strong reputation
HOURS: Standard gym hours
SERVICES: Gym, Strength Training, Cardio, Personal Training, Weight Loss, Bodybuilding, Functional Training
FACILITIES: Franchise gym model with standardized equipment and training systems
SOCIAL: Dronacharya The Gym national Instagram: @dronacharyathegymhudsonlane (14K followers) | Founder: Bhupender Dhawan (national franchise)
NATIONAL INSIGHT: Dronacharya The Gym is a Delhi-originated franchise with 25+ locations across Delhi, Gurgaon, Faridabad, Dharamsala, Jaipur and more. Known for competitive pricing and certified trainers. Expanding aggressively into Tier-1 and Tier-2 cities.
REVIEWS: National franchise reputation precedes Jaipur branch. Justdial listed in Vaishali Nagar area. Members of the franchise nationally rate trainers and cleanliness positively.",,,,
JPR018,Anytime Fitness Raja Park,,+91 84484 48878,,"ADDRESS: 1st Floor, UBD Business Avenue, Govind Marg, Saket Colony, Raja Park, Jaipur, Rajasthan 302004
ESTABLISHED: Active (500+ reviews confirm established presence)
MEMBERSHIP FEES: Rs. 18,000/year
RATING: 4.8/5 (585 Google reviews) | One of highest-rated Anytime Fitness branches in Jaipur
HOURS: 24/7 Key Access | Staffed hours: 5:00 AM – 11:00 PM, 7 Days
SERVICES: Full gym, Personal Training, 24/7 Key Access, Nutrition Guidance, Group Fitness, Coaching App, Global Gym Access (5,500+ worldwide)
FACILITIES: 24-hour security, HDTVs, private restrooms, showers, parking. Raja Park is one of Jaipur's most upscale residential markets.
SOCIAL: Website: anytimefitness.co.in | Part of Anytime Fitness Jaipur LinkedIn network
NATIONAL INSIGHT: Raja Park AF branch serves Jaipur's wealthiest residential market. Govind Marg area commands highest real-estate prices in the city. 4.8/5 with 585 reviews is the strongest performance of any Anytime Fitness branch in Jaipur, suggesting superior local management.
REVIEWS: Justdial and Google consistently rate this as one of the top AF locations in Jaipur. Members highlight personal coaching quality, 24/7 access convenience, and clean facilities.",,,,
JPR019,Anytime Fitness Malviya Nagar,,,,"ADDRESS: 4th Floor, GT Square Mall, Opposite Gaurav Tower, Kalyan Colony, D-Block, Malviya Nagar, Jaipur, Rajasthan 302017
ALT ADDRESS: 1-A, 2nd Floor, Naval Tower, Jawahar Lal Nehru Marg, Sector 8, Malviya Nagar, Jaipur
ESTABLISHED: Active (part of 6-branch Jaipur AF network)
MEMBERSHIP FEES: Rs. 18,000/year
RATING: 4.5/5 Justdial (confirmed; alt phone: +91 89557 65576)
HOURS: 24/7 Key Access | 5:00 AM – 11:00 PM staffed hours
SERVICES: Full gym, 24/7 Access, Personal Training, Group Classes, Nutrition Guidance, Global Access
FACILITIES: 24-hour security, showers, private restrooms, HDTVs, parking. GT Square Mall location has direct competition with Gold's Gym nearby.
NATIONAL INSIGHT: Malviya Nagar is Jaipur's most commercially competitive gym zone. Gold's Gym, Kleanfit, Quantum, Talwalkars, and AF all compete within 1 km radius. The AF brand's 24/7 access and global reciprocity are primary differentiators vs. competitors who close at 10PM.
REVIEWS: Consistent with broader Anytime Fitness Jaipur network. Members value convenience, global access, and certified trainers. Located in GT Square Mall gives premium visibility.",,,,
JPR020,Anytime Fitness Vidhyadhar Nagar,,,,"ADDRESS: 3rd Floor, Time Square Central Spine, Vidhyadhar Nagar, Jaipur, Rajasthan 302039
ESTABLISHED: 2021 approx. (based on Justdial listing date)
MEMBERSHIP FEES: Rs. 18,000/year
RATING: 4.4/5 Justdial (221 ratings, 40 photos)
HOURS: 24/7 Key Access | 5:00 AM – 11:00 PM staffed hours
SERVICES: Full gym, 24/7 Key Access, Personal Training, Group Classes, Nutrition Guidance, Global Access (5,500+ gyms)
FACILITIES: 24-hour security, HDTVs, private restrooms, showers, parking.
NATIONAL INSIGHT: Vidhyadhar Nagar is north Jaipur’s fastest-growing residential and commercial hub. Time Square is a premium commercial complex. AF is one of the first premium gyms in this zone, capturing early adopters in the north Jaipur fitness market. This branch targets government employees, IT professionals, and families in the expanding northern belt.
REVIEWS: 4.4/5 with 221 ratings in Justdial. Members appreciate 24/7 access model for flexible working schedules. Trainers praised for professional guidance. Clean and well-maintained facility per member reports.",,,,
JPR021,Cult Fit Malviya Nagar,,+91 83066 69746,connect@cult.fit,"ADDRESS: 3rd Floor, GT Square Mall, PL-43, Sector 9 Road, Opposite Gaurav Tower, Kalyan Colony, D-Block, Sector 4, Malviya Nagar, Jaipur, Rajasthan 302017
ESTABLISHED: 2020 (Cult.fit is part of CUREFIT Healthcare Pvt. Ltd., founded 2016 by Mukesh Bansal & Ankit Nagori)
MEMBERSHIP FEES: 3-Month: Rs. 8,990 (reg. 11,970) | 6-Month: Rs. 13,490 (reg. 22,440) | 12-Month: Rs. 16,990 (reg. 43,380)
RATING: 4.2/5 Justdial (447 ratings, 30 photos) | 4.6/5 Google (397 reviews per Yappe)
HOURS: Mon–Sat 6:00 AM – 10:00 PM | Sun 8:00 AM – 2:00 PM
SERVICES: Strength & Conditioning (S&C), HRX Workout (Hrithik Roshan exclusive), Boxing, Yoga, Dance Fitness, CrossFit, TRX, Zumba, Functional Training, Group Classes, Personal Training
FACILITIES: World-class equipment, spacious floor, locker, shower, changing area, café, contactless attendance, sanitized surfaces
SOCIAL: Instagram: @cultfitjaipur (3,577 followers) | Website: cult.fit | 200+ centers pan-India
BRANCH 2: C-Scheme – Mall 21, 4th Floor, 5th Floor, City Mall, C-Scheme Alt Phone: +91 83066 69744
NATIONAL INSIGHT: Cult.fit is India's largest group fitness chain backed by Accel, IDG Ventures, Temasek. Valued at $1.5Bn+ (unicorn). Unique offering: HRX workouts designed by Hrithik Roshan exclusively for Cult members. Operates 200+ centers across 17 Indian cities. Jaipur is a major expansion market for the brand.
REVIEWS: Yappe: Gym has a really good vibe. Each coach makes you so comfortable, super helpful. Dance fitness, yoga, group classes all spacious. World-class equipment. Especially Rajveer ji trained me with great cooperation. Fitternity: Yadav Sir is fun and teaches good techniques. PT Maria made members feel very comfortable in first session.","Multi-floor Cult.fit centre in GT Square Mall, Malviya Nagar. Services: Strength & Conditioning (S&C), HRX Workout (Hrithik Roshan exclusive), Boxing, Yoga, Dance Fitness, CrossFit, TRX, Zumba, Functional Training, Group Classes, and Personal Training. Open Mon–Sat 6 AM–10 PM, Sun 8 AM–2 PM. Cult Pass gives access to all 200+ Cult centres pan-India.","Cult.fit: India's largest group fitness chain. Valued at $1.5Bn+ (unicorn). Backed by Accel, IDG, Temasek. 200+ centres in 17 cities. HRX by Hrithik Roshan — exclusive to Cult members. 4.2/5 Justdial (447 ratings), 4.6/5 Google (397 reviews). Trainers Rajveer, Yadav Sir, Maria (PT) praised. 3-month plan Rs. 8,990; annual Rs. 16,990. Founded 2016 by Mukesh Bansal & Ankit Nagori.",5,1/1/2020
JPR022,Cult Fit C-Scheme,,+91 83066 69744,connect@cult.fit,"ADDRESS: 4th & 5th Floor, Mall 21 (City Mall), No C21-B, Bhagwan Das Road, C-Scheme, Ashok Nagar, Jaipur, Rajasthan 302001
ESTABLISHED: Active (part of Cult.fit Jaipur network; 2 branches total)
MEMBERSHIP FEES: 3-Month: Rs. 8,990 | 6-Month: Rs. 13,490 | 12-Month: Rs. 16,990 (shared pricing with Malviya Nagar branch)
RATING: Active (Justdial listed; Instagram @cultfitjaipur covers both branches)
HOURS: Mon–Sat 6:00 AM – 10:00 PM
SERVICES: S&C, HRX, Boxing, Dance Fitness, Yoga, CrossFit, TRX, Functional Training, Group Classes, Personal Training
FACILITIES: Mall-based premium location, locker, shower, changing area, Cult Pass global access
NATIONAL INSIGHT: C-Scheme is Jaipur's central business district. City Mall is one of the highest-footfall malls in Jaipur. Cult.fit C-Scheme is positioned to capture Jaipur's working professionals who commute through C-Scheme daily. Cult Pass gives members access to ALL 200+ Cult centers across India.
REVIEWS: Members appreciate multi-center access via a single Cult membership. HRX-exclusive workouts noted as a differentiator. Consistent quality of trainers across both Jaipur branches confirmed.","Multi-floor Cult.fit centre in City Mall (Mall 21), C-Scheme. Services: Strength & Conditioning, HRX Workouts, Boxing, Dance Fitness, Yoga, CrossFit, TRX, Functional Training, Group Classes, and Personal Training. Open Mon–Sat 6 AM–10 PM. City Mall is one of Jaipur's highest-footfall malls in the CBD.","Part of Cult.fit's Jaipur 2-branch network. 4th & 5th floor of City Mall — premium CBD location. Cult Pass: access to all 200+ Cult centres nationally. Rs. 16,990/year. Email: connect@cult.fit. Instagram: @cultfitjaipur. HRX-exclusive workouts differentiator. Located in C-Scheme's central business district capturing commuter fitness market.",5,1/1/2021
JPR023,The Shredded Club Gym & Spa,,+91 85598 83355,Rahulfitness74@gmail.com,"ADDRESS: 309/6, J.K. Enclave, 4th Floor, Tilak Nagar, Shanti Path, Opposite Modi Commerce College & Opposite Jawahar Nagar Police Station, Raja Park, Jaipur, Rajasthan 302004
ALT PHONE: +91 77429 34078 | +91 01412620200
BRANCH 2: Vaishali Nagar – Rajawat Manor, Chitrakoot Marg, Opposite SBI Bank, Akruti Apartments, Vaishali Nagar, Jaipur 302021 | Rating: 4.3/5 (210 reviews)
ESTABLISHED: Active (multi-branch; Wordpress site with contact page live)
MEMBERSHIP FEES: Contact gym
RATING: Listed across Justdial, Growfitter, Magicpin, MeraJaipur
HOURS: Raja Park branch: 6:00 AM – 11:00 PM (Mon–Sat) | 6:00 AM – 12:00 PM (Sun) | Shredded Club Gym (separate listing): 24/7 Open
SERVICES: Gym, Spa, Bodybuilding, Weight Loss/Gain, TRX Training, Strengthening, CrossFit, Cardio, Gymnastics, Weightlifting
FACILITIES: Gym + Spa combination, AC, 24/7 access at certain branches
SOCIAL: Website: theshreddedclubgym.wordpress.com | Magicpin listed | Multi-branch Jaipur
NATIONAL INSIGHT: Gym + Spa model is the next premium tier in Indian fitness. Raja Park has 119 registered gyms (Justdial) making it one of Jaipur's densest gym markets. Shredded Club’s 24/7 + spa model directly captures value-seeking members who want more than a standard gym.
REVIEWS: Growfitter: Shredded Club provides finest equipment and fitness knowledge. Combination of weightlifting, gymnastics, bodyweight training and cardio. Focuses on goal-specific programming. Two branches confirm growing Jaipur footprint.","Multi-branch gym & spa in Raja Park and Vaishali Nagar. Services: Gym, Spa, Bodybuilding, Weight Loss/Gain, TRX Training, Strengthening, CrossFit, Cardio, Gymnastics, and Weightlifting. Raja Park branch open 6 AM–11 PM (Mon–Sat), 6 AM–12 PM (Sun). 24/7 access at select branches. WordPress website active.","Multi-branch Jaipur gym chain: Raja Park, Vaishali Nagar (4.3/5, 210 reviews). Gym + Spa model targets the premium wellness segment. 24/7 option available at certain branches. Owner email: Rahulfitness74@gmail.com. Vaishali Nagar branch rated 4.3/5 with 210 reviews. Addresses serious goal-specific programming across weightlifting, gymnastics, bodyweight, and cardio.",4,1/1/2018
JPR024,Energie Gym & Spa Rambagh,,+91 92666 29042,info@energieindia.com,"ADDRESS: 3rd Floor, City Pulse Mall, Narayan Singh Road, Near Trimurti Circle, Rambagh, Jaipur, Rajasthan 302004
MEMBERSHIP FEES: Rs. 2,000/month (20% off offer: was Rs. 2,500) | Rs. 12,200/year
ESTABLISHED: 2007 (Energie Gym launched as Addiction Gym & Spa in Jaipur's City Pulse Mall; oldest continuously operating premium gym in Jaipur)
RATING: 3.8/5 Justdial (89 ratings, 65 photos) | 4.0/5 Growfitter
HOURS: Mon–Sat 6:00 AM – 9:30 PM
SERVICES: Gym, Spa, Salon, Cardio, Strength Training, Weight Loss, Personal Training, Group Classes
FACILITIES: AC, Music, Locker Room, Changing Room, CCTV, Free Parking, Spa, Salon integrated. 9,000 sq.ft. flagship Jaipur location. City Pulse Mall access.
SOCIAL: Website: energieindia.com | energiefitness.in | Established brand in Delhi-NCR and Jaipur
NATIONAL INSIGHT: Energie Gym is a pioneer in the Delhi+Jaipur gym-spa-salon combo model since 2007. Pre-dates Gold's Gym India expansion. Now operates 7 locations across Delhi NCR and Jaipur. Represents the luxury wellness vertical in Indian fitness. Jaipur City Pulse Mall was their very FIRST location nationally.
REVIEWS: Justdial feedback mixed: ventilation and cleanliness flagged at Trimurti Circle branch. Staff issues noted (Gopal, Sanjeev cited). However, OG 2007 Jaipur gym with a loyal legacy member base. Rambagh branch (Growfitter 4.0) rated better than Trimurti listing.","Gym & spa in City Pulse Mall, Narayan Singh Road, Rambagh. Services: Gym, Spa, Salon, Cardio, Strength Training, Weight Loss, Personal Training, and Group Classes. 9,000 sq.ft. flagship location. Open Mon–Sat 6 AM–9:30 PM. Integrated spa and salon within the gym floor.","Established 2007 — oldest continuously operating premium gym in Jaipur. Jaipur City Pulse Mall was Energie's very FIRST location nationally. 7 locations across Delhi NCR and Jaipur. 3.8/5 Justdial (89 ratings, 65 photos), 4.0/5 Growfitter. Website: energieindia.com. Rs. 12,200/year. Pioneer of the gym-spa-salon combo model in India.",4,1/1/2007
JPR025,Newway Fitness Mansarovar,Kuldeep Shandilya,+91 99835 XXXXX,,"ADDRESS: 21/271, Kaveri Path, Laxmi Villa, Madhyam Marg, Mansarovar, Jaipur, Rajasthan 302020
ESTABLISHED: 2013 (confirmed per Justdial ’12 Years in Business’ as of 2025)
MEMBERSHIP FEES: Rs. 15,000/year
RATING: 4.8/5 Justdial (246 ratings, 6 photos) – one of Mansarovar’s highest-rated gyms
HOURS: 24/7 Open (confirmed per bestjaipur.com Mansarovar gym guide)
SERVICES: Gym, Spa, Yoga, Power Yoga, Zumba, Aerobics, Dance Studio, Kickboxing, Gym, Diet Counselling
FACILITIES: Latest technology equipment, well-qualified and experienced instructors, highly recommended dieticians, 24/7 access, hygienic and clean
SOCIAL: Facebook: Newwayfitnessbykaydee | Owner: Kuldeep Shandilya (confirmed via digital visiting card)
NATIONAL INSIGHT: Newway Fitness represents the evolved Indian health club model — gym + spa + yoga + dance + kickboxing in one. 24/7 operation since 2013 puts it ahead of most Mansarovar competitors. Owner Kuldeep Shandilya is focused on diet and wellness alongside physical training.
REVIEWS: BookMyPlayer: Knowledgeable and friendly trainers. Good gym environment, equipment availability, and supportive environment. FITPASS: Nice gym, less crowded, good equipment, professional gym staff. Justdial 4.8/5 with 246 ratings is unusually high for a non-franchise gym in Mansarovar.",,,,
JPR026,Metal Gym Raja Park,,,,"ADDRESS: 189-A, Ram Gali Number 7, No.1, Panchwati Circle, Raja Park, Jaipur, Rajasthan 302004
ESTABLISHED: Active (Magicpin, Growfitter, and reviewsxp.com all confirm active listing)
MEMBERSHIP FEES: Contact gym
RATING: Listed on Growfitter, Magicpin, reviewsxp.com | Mentioned in top Jaipur gym lists
HOURS: Standard gym hours
SERVICES: Gym, Strength Training, Personal Training, Cardio, Agility Training, Weight Loss, Bodybuilding
FACILITIES: Spacious center with modern equipment. Experienced trainers specializing in agility and strength.
NATIONAL INSIGHT: Metal Gym is a well-known independent gym brand in Jaipur's Raja Park market. reviewsxp.com ranks it among best gyms in Jaipur. Raja Park has 119 registered gyms but Metal Gym consistently appears in curated best-of lists, indicating strong community standing.
REVIEWS: reviewsxp.com: Metal Gym is a spacious center focused on agility of individuals and enhancing it with experienced trainers proving vital in personal strength training sessions. Ranked as one of the most visited gyms in the Raja Park area.",,,,
JPR027,The Raw Muscle Gym,,,,"ADDRESS: Plot No. 259, Gali No. 4, Opposite Jawahar Nagar Police Station, Raja Park, Jaipur, Rajasthan 302004
ESTABLISHED: Active (Justdial verified listing; 127 ratings)
MEMBERSHIP FEES: Contact gym
RATING: 4.7/5 Justdial (127 ratings, 69 photos) – among the highest-rated independent gyms in Raja Park
HOURS: Standard gym hours
SERVICES: Full Gym, Strength Training, Bodybuilding, Cardio, Personal Training, Weight Loss/Gain
FACILITIES: 69 photos on Justdial indicating strong visual documentation. Located near police station (safe and accessible location). High trainer-to-member ratio implied by reviews.
NATIONAL INSIGHT: Raw Muscle Gym represents the serious bodybuilding and powerlifting segment. High photo count (69) on Justdial suggests active social engagement and community. 4.7/5 with 127 reviews puts it in top 10% of Raja Park gyms by rating.
REVIEWS: Justdial 4.7/5 with 127 ratings and 69 photos confirms consistent quality. Members trust the training approach for serious muscle building and body composition goals. Located directly opposite police station ensures 24/7 safety and accessibility.",,,,
